"tasa_rep_carga","quintil_asig","ceneval_analitico","ceneval_matematico","ceneval_lengua","ceneval_esp","prom_per_prev","tasa_rep_doc","tasa_aprob_per_prev","año_encurso","complejidad_carga5","total_recursando","recursada","asigMuchas","semestre_Otoño","carga_aprobada","situacion_Irregular"
0.367334602800827,1,0.85,0.857142857142857,0.8,0.9,0.84,0.451823263241949,1,0.4,0.75,0,0,0,1,0,0
0.349872048760654,0.476190476190476,0.85,0.857142857142857,0.8,0.9,0.8,0.0453759723422644,1,0.6,0.25,0,0,1,0,0,1
0.502410610587294,0.976190476190476,0.85,0.857142857142857,0.8,0.9,0.557142857142857,0.444623806850085,0.5,0.6,0,0,0,0,1,1,1
0.295699866264407,1,0.85,0.857142857142857,0.8,0.9,0.9,0.276465377233131,1,0.8,0,0.6,1,0,0,0,0
0.147491224866488,0.238095238095238,0.85,0.857142857142857,0.8,0.9,0.7,0.0606375606375606,0.5,0.8,0.5,0,0,0,1,0,1
0.55897434835577,1,0.55,0.666666666666667,0.3,0.65,0.84,0.534188034188034,0,0.2,1,0,0,1,0,1,0
0.316309065039259,0.976190476190476,0.55,0.666666666666667,0.3,0.65,0.8,0.456421261142291,1,0.2,0.75,0,0,0,1,1,0
0.125118488484222,0,0.55,0.666666666666667,0.3,0.65,0.883333333333333,0,1,0.4,0,0,0,0,0,1,0
0.392311114683621,1,0.55,0.666666666666667,0.3,0.65,0.883333333333333,0.534188034188034,1,0.4,0.75,0,0,0,1,1,0
0.409206461061178,1,0.55,0.666666666666667,0.3,0.65,0.88,0.648778117189669,1,0.6,0,0,0,0,0,0,0
0.198256108884085,0.238095238095238,0.55,0.666666666666667,0.3,0.65,0.8,0.114566284779051,0.666666666666667,0.8,0.5,0.2,0,1,0,1,1
0.161527561900074,0.238095238095238,0.55,0.666666666666667,0.3,0.65,0.914285714285714,0.0453759723422644,1,0.8,0.5,0,0,1,1,1,0
0.411444567725717,1,0.9,0.904761904761905,0.85,0.8,0.84,0.23209549071618,0,0.2,0,0,0,0,0,0,0
0.506205810056751,0.976190476190476,0.9,0.904761904761905,0.85,0.8,0.76,0.192307692307692,1,0.2,1,0,0,0,1,1,1
0,0,0.9,0.904761904761905,0.85,0.8,0.883333333333333,0.451823263241949,1,0.4,0,0,0,0,0,1,0
0.81853078428421,1,0.9,0.904761904761905,0.85,0.8,0.9,0.276465377233131,1,0.4,0,0,0,0,1,1,0
0.336818221989032,0.476190476190476,0.9,0.904761904761905,0.85,0.8,0.9,0.0453759723422644,1,0.6,0.25,0,0,1,0,1,0
0.154498553165546,0.476190476190476,0.9,0.904761904761905,0.85,0.8,0.871428571428571,0.0453032544378697,1,0.6,0.25,0,0,0,1,1,0
0.130458878747342,0.238095238095238,0.9,0.904761904761905,0.85,0.8,0.86,0.0538461538461538,1,0.8,0.5,0,0,1,0,1,0
0.0831013920957857,0.238095238095238,0.9,0.904761904761905,0.85,0.8,0.871428571428571,0.082982086406744,1,0.8,0.5,0,0,1,1,0,0
0.616704117215409,1,0.6,0.714285714285714,0.65,0.3,0.84,0.23209549071618,0,0.2,0,0,0,0,0,1,0
0.322076150981439,0.476190476190476,0.6,0.714285714285714,0.65,0.3,0.9,0.0747863247863248,1,0.2,0.75,0,0,0,1,1,0
