"matricula","carrera","periodo","numRepPrev","año","semestre","recursada","cantidad_asig","tasa_rep_carga","tasa_rep_asig","quintil_asig","asignatura","ceneval_global","ceneval_analitico","ceneval_matematico","ceneval_lengua","ceneval_esp","prom_per_prev","tasa_rep_doc_asig","tasa_rep_doc","generacion","tasa_aprob_per_prev","tasa_aprob_gral_prev","asigMuchas","cuartil_repEst","asigRep_totalAsig","año_encurso","complejidad_carga4","complejidad_carga","complejidad_carga5","semestre_Otoño","carga_aprobada","recursando","total_recursando","practicante","situacion","situacion_Condicionado","situacion_Irregular","situacion_Regular"
170300166,"Ingeniería en Datos e Inteligencia Organizacional",201803,1,2018,"Otoño",1,7,20.7557967434776,38.8157894736842,5.2,"FÃ­sica clÃ¡sica",1048,1108,1084,988,1012,6.66666666666667,33.3333333333333,24.4791666666667,2017,0.666666666666667,0.333333333333333,1,3,0.333333333333333,2,2,8,5,1,0,1,5,0,"Irregular",0,1,0
170300166,"Ingeniería en Datos e Inteligencia Organizacional",201901,4,2019,"Primavera",0,3,19.2304588976416,5.04201680672269,3,"Bases de Datos",1048,1108,1084,988,1012,5.71428571428571,4.76190476190477,8.57814336075205,2017,0.5,0.388888888888889,0,4,0.571428571428571,3,4,5,1,0,0,1,1,0,"Condicionado",1,0,0
170300166,"Ingeniería en Datos e Inteligencia Organizacional",201903,1,2019,"Otoño",0,6,24.2939464675682,39.5793499043977,5.2,"CÃ¡lculo diferencial",1048,1108,1084,988,1012,7.33333333333333,32.5,10.3896103896104,2017,0.5,0.416666666666667,0,3,0.333333333333333,3,1,7,5,1,0,1,3,0,"Irregular",0,1,0
170300166,"Ingeniería en Datos e Inteligencia Organizacional",202001,1,2020,"Primavera",1,7,14.2367915600815,12.0253164556962,4,"Nivel 3 InglÃ©s",1048,1056.311998,1038.155921,1068.489518,1087.139296,7.16666666666667,8.7378640776699,8.7378640776699,2017,1,0.533333333333333,1,3,0.166666666666667,4,1,7,4,0,0,1,1,0,"Irregular",0,1,0
170300166,"Ingeniería en Datos e Inteligencia Organizacional",202003,1,2020,"Otoño",0,3,15.1323696812346,5.21172638436482,3,"Taller de formaciÃ³n en responsabilidad social y ambiental",1048,1056.311998,1038.155921,1068.489518,1087.139296,7.85714285714286,5.55555555555556,5.55555555555556,2017,1,0.611111111111111,0,3,0.142857142857143,4,4,5,1,1,1,0,0,0,"Irregular",0,1,0
170300166,"Ingeniería en Datos e Inteligencia Organizacional",202101,0,2021,"Primavera",0,7,10.3142613858199,9.24170616113744,4,"IntroducciÃ³n a los sistemas de informaciÃ³n",1048,1056.311998,1038.155921,1068.489518,1087.139296,9.33333333333333,8.48484848484848,10.2848101265823,2017,1,0.666666666666667,1,2,0,5,1,7,4,0,0,1,1,0,"Irregular",0,1,0
170300167,"Ingeniería en Datos e Inteligencia Organizacional",201703,0,2017,"Otoño",0,8,27.4587290886575,16.7832167832168,5.1,"Nivel 1 InglÃ©s",1084,1060,1156,1156,964,8.4,21.4285714285714,21.7391304347826,2017,0,0,1,2,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
170300167,"Ingeniería en Datos e Inteligencia Organizacional",201801,1,2018,"Primavera",0,6,13.5787100660919,11.9289340101523,4,"Taller de redacciÃ³n profesional",1084,1060,1156,1156,964,6.875,9.09090909090909,7.95454545454546,2017,0.857142857142857,0.857142857142857,0,3,0.125,2,1,7,4,0,0,0,0,0,"Irregular",0,1,0
170300167,"Ingeniería en Datos e Inteligencia Organizacional",201803,1,2018,"Otoño",0,8,16.4501721564555,18.3391003460208,5.1,"Probabilidad y estadÃ­stica",1084,1060,1156,1156,964,7.83333333333333,53.125,49.5049504950495,2017,0.666666666666667,0.761904761904762,1,3,0.166666666666667,2,1,7,5,1,0,1,1,0,"Irregular",0,1,0
170300167,"Ingeniería en Datos e Inteligencia Organizacional",201901,5,2019,"Primavera",0,3,26.8308785055053,34.4303797468354,5.2,"MatemÃ¡ticas discretas",1084,1060,1156,1156,964,4.625,14.7058823529412,10.3896103896104,2017,0,0.507936507936508,0,4,0.625,3,4,5,1,0,1,1,2,0,"Condicionado",1,0,0
170300167,"Ingeniería en Datos e Inteligencia Organizacional",201903,0,2019,"Otoño",0,6,12.9337423033754,7.38916256157636,3,"Problemas del mundo contemporÃ¡neo",1084,1060,1156,1156,964,9,4.76190476190477,1.66666666666667,2017,1,0.630952380952381,0,2,0,3,1,7,1,1,1,1,2,0,"Irregular",0,1,0
170300167,"Ingeniería en Datos e Inteligencia Organizacional",202001,0,2020,"Primavera",0,6,7.83026897499231,6.00706713780919,3,"Identidad y cultura",1084,1056.311998,1038.155921,1068.489518,1087.139296,8.5,3.44827586206896,6.14035087719298,2017,1,0.704761904761905,0,2,0,4,3,6,2,0,0,0,0,0,"Regular",0,0,1
170300167,"Ingeniería en Datos e Inteligencia Organizacional",202003,1,2020,"Otoño",0,7,11.3438969291715,1.2987012987013,2,"Taller de argumentaciÃ³n y tÃ©cnicas de negociaciÃ³n",1084,1056.311998,1038.155921,1068.489518,1087.139296,7.83333333333333,2.85714285714286,7.70712909441233,2017,1,0.753968253968254,1,3,0.166666666666667,4,3,6,1,1,1,1,1,0,"Irregular",0,1,0
170300167,"Ingeniería en Datos e Inteligencia Organizacional",202101,0,2021,"Primavera",0,8,10.3270912975859,0,1,"Taller de emprendedores",1084,1056.311998,1038.155921,1068.489518,1087.139296,9.57142857142857,0,0,2017,1,0.789115646258503,1,2,0,5,3,6,3,0,0,0,0,0,"Regular",0,0,1
170300167,"Ingeniería en Datos e Inteligencia Organizacional",202103,1,2021,"Otoño",0,6,12.1459392000562,7.89473684210527,3,"DiseÃ±o de juegos",1084,1056.311998,1038.155921,1068.489518,1087.139296,8.375,5.26315789473685,48.1949458483754,2017,0.5,0.75297619047619,0,3,0.125,5,3,6,3,1,0,0,0,0,"Irregular",0,1,0
170300167,"Ingeniería en Datos e Inteligencia Organizacional",202201,1,2022,"Primavera",0,3,16.177478268545,4.25531914893616,3,"Principios de automatizaciÃ³n y robÃ³tica",1084,1056.311998,1038.155921,1068.489518,1087.139296,7.33333333333333,0,17.3913043478261,2017,0.5,0.724867724867725,0,3,0.166666666666667,6,4,5,1,0,1,1,1,0,"Irregular",0,1,0
170300195,"Ingeniería en Datos e Inteligencia Organizacional",201703,0,2017,"Otoño",0,7,26.1359810867328,19.6881091617934,5.1,"Desarrollo de habilidades del pensamiento",1048,1036,1060,1036,1060,8.4,24.1379310344828,17.5,2017,0,0,1,2,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
170300195,"Ingeniería en Datos e Inteligencia Organizacional",201801,1,2018,"Primavera",0,7,19.6912849776819,41.8390804597701,5.2,"DiseÃ±o de patrones para datos estructurados",1048,1036,1060,1036,1060,7.14285714285714,51.4056224899598,48.1949458483754,2017,0.857142857142857,0.857142857142857,1,3,0.142857142857143,2,1,7,4,0,0,0,0,0,"Irregular",0,1,0
170300195,"Ingeniería en Datos e Inteligencia Organizacional",201803,2,2018,"Otoño",1,6,17.5569587092253,39.9659863945578,5.2,"Sistemas operativos POSIX",1048,1036,1060,1036,1060,6.85714285714286,18.978102189781,18.5303514376997,2017,0.5,0.678571428571429,0,4,0.285714285714286,2,3,6,2,1,0,1,1,0,"Irregular",0,1,0
170300195,"Ingeniería en Datos e Inteligencia Organizacional",201901,1,2019,"Primavera",1,5,21.1669805014088,41.8390804597701,5.2,"DiseÃ±o de patrones para datos estructurados",1048,1036,1060,1036,1060,7.66666666666667,51.4056224899598,48.1949458483754,2017,0.5,0.619047619047619,0,3,0.166666666666667,3,4,5,2,0,0,1,2,0,"Irregular",0,1,0
170300195,"Ingeniería en Datos e Inteligencia Organizacional",201903,2,2019,"Otoño",0,4,19.7342912270142,10.410094637224,4,"TÃ³picos selectos de inglÃ©s",1048,1036,1060,1036,1060,6.4,11.5384615384615,12.5,2017,0.333333333333333,0.547619047619048,0,4,0.4,3,4,5,1,1,0,1,1,0,"Irregular",0,1,0
170300195,"Ingeniería en Datos e Inteligencia Organizacional",202001,2,2020,"Primavera",1,3,24.8013740761283,18.3391003460208,5.1,"Probabilidad y estadÃ­stica",1048,1056.311998,1038.155921,1068.489518,1087.139296,5.5,24.4897959183674,28.3870967741935,2017,0.5,0.538095238095238,0,4,0.5,4,4,5,1,0,1,1,2,0,"Condicionado",1,0,0
170300195,"Ingeniería en Datos e Inteligencia Organizacional",202003,0,2020,"Otoño",0,3,17.3801291966154,7.38916256157636,3,"Problemas del mundo contemporÃ¡neo",1048,1056.311998,1038.155921,1068.489518,1087.139296,8,3.33333333333333,1.81818181818182,2017,1,0.615079365079365,0,2,0,4,4,5,1,1,1,1,1,0,"",0,0,0
170300196,"Ingeniería en Datos e Inteligencia Organizacional",201703,0,2017,"Otoño",0,4,33.8752737219701,39.9659863945578,5.2,"Sistemas operativos POSIX",910,892,868,940,940,8.4,63.3928571428571,38.3419689119171,2017,0,0,0,2,0,1,4,5,5,1,0,0,0,0,"Regular",0,0,1
170300196,"Ingeniería en Datos e Inteligencia Organizacional",201801,3,2018,"Primavera",1,7,23.7361713124616,38.8157894736842,5.2,"FÃ­sica clÃ¡sica",910,892,868,940,940,5.25,17.7215189873418,17.7215189873418,2017,0.25,0.25,1,4,0.75,2,2,8,4,0,0,1,3,0,"Condicionado",1,0,0
170300198,"Ingeniería en Datos e Inteligencia Organizacional",201703,0,2017,"Otoño",0,8,26.6620888204084,14.859437751004,5.1,"Taller de interacciÃ³n grupal y competencias comunicativas",1210,1252,1180,1204,1204,8.4,0,1.81818181818182,2017,0,0,1,2,0,1,2,8,5,1,1,0,0,0,"Regular",0,0,1
170300198,"Ingeniería en Datos e Inteligencia Organizacional",201801,0,2018,"Primavera",0,6,21.6009891168286,34.0369393139842,5.2,"CÃ¡lculo integral",1210,1252,1180,1204,1204,8.625,37.5,39.6825396825397,2017,1,1,0,2,0,2,1,7,5,0,0,0,0,0,"Regular",0,0,1
170300198,"Ingeniería en Datos e Inteligencia Organizacional",201803,3,2018,"Otoño",0,3,10.9502848049123,10.7142857142857,4,"Ãlgebra lineal",1210,1252,1180,1204,1204,6.33333333333333,4.70588235294118,10.3896103896104,2017,0.25,0.625,0,4,0.5,2,4,5,1,1,0,0,0,0,"Condicionado",1,0,0
170300198,"Ingeniería en Datos e Inteligencia Organizacional",201901,1,2019,"Primavera",1,5,33.6226834128899,34.0369393139842,5.2,"CÃ¡lculo integral",1210,1252,1180,1204,1204,7.66666666666667,21.7391304347826,17.2413793103448,2017,0,0.416666666666667,0,3,0.333333333333333,3,2,8,5,0,0,1,3,0,"Irregular",0,1,0
170300198,"Ingeniería en Datos e Inteligencia Organizacional",201903,2,2019,"Otoño",0,4,13.5861970376425,26.7123287671233,5.2,"Electricidad y magnetismo",1210,1252,1180,1204,1204,5.6,25.974025974026,22.4719101123595,2017,0.6,0.4625,0,4,0.4,3,4,5,1,1,1,1,1,0,"Irregular",0,1,0
170300198,"Ingeniería en Datos e Inteligencia Organizacional",202001,0,2020,"Primavera",1,7,16.7083170946744,41.8390804597701,5.2,"DiseÃ±o de patrones para datos estructurados",1210,1056.311998,1038.155921,1068.489518,1087.139296,8,4,8.57814336075205,2017,1,0.57,1,2,0,4,1,7,2,0,1,1,2,0,"Irregular",0,1,0
170300198,"Ingeniería en Datos e Inteligencia Organizacional",202003,0,2020,"Otoño",0,5,9.87116127060753,4.39560439560439,3,"Liderazgo y equipos de trabajo",1210,1056.311998,1038.155921,1068.489518,1087.139296,9.57142857142857,0,7.70712909441233,2017,1,0.641666666666667,0,2,0,4,4,5,2,1,1,0,0,0,"Regular",0,0,1
170300198,"Ingeniería en Datos e Inteligencia Organizacional",202101,0,2021,"Primavera",0,8,9.70565049245741,9.67741935483871,4,"ApreciaciÃ³n cinematogrÃ¡fica",1210,1056.311998,1038.155921,1068.489518,1087.139296,9.4,10.3448275862069,10.3448275862069,2017,1,0.692857142857143,1,2,0,5,1,7,3,0,0,0,0,0,"Regular",0,0,1
170300198,"Ingeniería en Datos e Inteligencia Organizacional",202103,2,2021,"Otoño",0,6,10.6878161834725,2.4390243902439,2,"TeorÃ­a de la informaciÃ³n",1210,1056.311998,1038.155921,1068.489518,1087.139296,8.125,1.58730158730159,2.84552845528455,2017,0,0.60625,0,4,0.25,5,3,6,3,1,0,0,0,0,"Irregular",0,1,0
170300198,"Ingeniería en Datos e Inteligencia Organizacional",202201,1,2022,"Primavera",0,4,9.81074657545246,8.1081081081081,3,"Sistemas de apoyo para la toma de decisiones",1210,1056.311998,1038.155921,1068.489518,1087.139296,8,12.5,11.4285714285714,2017,0.5,0.594444444444444,0,3,0.166666666666667,6,4,5,1,0,1,1,1,0,"Irregular",0,1,0
170300202,"Ingeniería en Datos e Inteligencia Organizacional",201703,0,2017,"Otoño",0,3,29.6078722908087,39.9659863945578,5.2,"Sistemas operativos POSIX",1156,1228,1156,1108,1132,8.4,57.5342465753425,48.7012987012987,2017,0,0,0,2,0,1,4,5,1,1,0,0,0,0,"Regular",0,0,1
170300202,"Ingeniería en Datos e Inteligencia Organizacional",201801,1,2018,"Primavera",0,6,28.3729501771072,34.4303797468354,5.2,"MatemÃ¡ticas discretas",1156,1228,1156,1108,1132,5.66666666666667,34.0425531914894,17.7700348432056,2017,0.5,0.5,0,3,0.333333333333333,2,2,8,5,0,0,1,1,0,"Irregular",0,1,0
170300202,"Ingeniería en Datos e Inteligencia Organizacional",201901,2,2019,"Primavera",1,1,39.4736842105263,39.4736842105263,5.2,"OrganizaciÃ³n y diseÃ±o de computadoras",1156,1228,1156,1108,1132,7,77.6923076923077,38.3419689119171,2017,0.6,0.55,0,4,0.333333333333333,3,4,5,1,0,1,1,1,0,"Irregular",0,1,0
170300208,"Ingeniería en Datos e Inteligencia Organizacional",201703,0,2017,"Otoño",0,8,27.2216646480008,39.5793499043977,5.2,"CÃ¡lculo diferencial",1186,1252,1132,1132,1228,8.4,54.5454545454545,54.5454545454545,2017,0,0,1,2,0,1,2,8,5,1,1,0,0,0,"Regular",0,0,1
170300208,"Ingeniería en Datos e Inteligencia Organizacional",201801,0,2018,"Primavera",0,7,23.2974861833411,13.0890052356021,4,"Recursos de comunicaciÃ³n para la era digital",1186,1252,1132,1132,1228,8.5,13.0890052356021,7.70712909441233,2017,1,1,1,2,0,2,2,8,4,0,0,0,0,0,"Regular",0,0,1
170300208,"Ingeniería en Datos e Inteligencia Organizacional",201803,2,2018,"Otoño",0,8,13.6293896172276,9.09090909090909,4,"InnovaciÃ³n disruptiva",1186,1252,1132,1132,1228,7.71428571428571,3.40909090909091,7.70712909441233,2017,0.6,0.8,1,4,0.285714285714286,2,1,7,4,1,1,0,0,0,"Irregular",0,1,0
170300208,"Ingeniería en Datos e Inteligencia Organizacional",201901,0,2019,"Primavera",0,4,17.1721928496152,6.00706713780919,3,"Identidad y cultura",1186,1252,1132,1132,1228,8.375,0,0,2017,1,0.866666666666667,0,2,0,3,4,5,1,0,1,1,1,0,"Irregular",0,1,0
170300208,"Ingeniería en Datos e Inteligencia Organizacional",201903,0,2019,"Otoño",0,1,20.1117318435754,20.1117318435754,5.1,"Aprendizaje estadÃ­stico",1186,1252,1132,1132,1228,8.5,20,20.5374280230326,2017,1,0.9,0,2,0,3,4,5,1,1,1,0,0,0,"Regular",0,0,1
170300208,"Ingeniería en Datos e Inteligencia Organizacional",202001,0,2020,"Primavera",0,3,10.2883977772004,7.10659898477157,3,"Interconectividad en redes",1186,1056.311998,1038.155921,1068.489518,1087.139296,7,6.97674418604651,12.8358208955224,2017,1,0.92,0,2,0,4,4,5,2,0,0,0,0,0,"Regular",0,0,1
170300208,"Ingeniería en Datos e Inteligencia Organizacional",202003,1,2020,"Otoño",0,4,3.81324694472998,0,1,"TÃ³picos selectos en ingenierÃ­a de datos",1186,1056.311998,1038.155921,1068.489518,1087.139296,8,0,12.8358208955224,2017,0,0.766666666666667,0,3,0.333333333333333,4,3,6,3,1,1,0,0,0,"Irregular",0,1,0
170300208,"Ingeniería en Datos e Inteligencia Organizacional",202101,0,2021,"Primavera",0,7,6.59877082669583,4.65116279069767,3,"CÃ³mputo ubicuo",1186,1056.311998,1038.155921,1068.489518,1087.139296,9.25,0,2.84552845528455,2017,1,0.8,1,2,0,5,3,6,3,0,1,1,1,0,"Irregular",0,1,0
170300208,"Ingeniería en Datos e Inteligencia Organizacional",202103,0,2021,"Otoño",0,6,3.94187778398304,8.1081081081081,3,"Sistemas de apoyo para la toma de decisiones",1186,1056.311998,1038.155921,1068.489518,1087.139296,9.28571428571429,6.06060606060606,4,2017,1,0.825,0,2,0,5,3,6,3,1,1,0,0,0,"Regular",0,0,1
170300208,"Ingeniería en Datos e Inteligencia Organizacional",202201,0,2022,"Primavera",0,4,3.28236305576026,0,1,"PrÃ¡cticas profesionales preespecialidad: Inteligencia organizacional y de negocios",1186,1056.311998,1038.155921,1068.489518,1087.139296,8.16666666666667,0,5.40540540540541,2017,1,0.844444444444444,0,2,0,6,3,6,3,0,1,0,0,0,"Regular",0,0,1
170300213,"Ingeniería en Datos e Inteligencia Organizacional",201703,0,2017,"Otoño",0,2,29.8121056991076,19.6881091617934,5.1,"Desarrollo de habilidades del pensamiento",1006,1036,1060,1012,916,8.4,47.2222222222222,44.7368421052632,2017,0,0,0,2,0,1,4,5,1,1,0,0,0,0,"Regular",0,0,1
170300213,"Ingeniería en Datos e Inteligencia Organizacional",201801,2,2018,"Primavera",0,6,16.1748071123047,13.0890052356021,4,"Recursos de comunicaciÃ³n para la era digital",1006,1036,1060,1012,916,3,13.0890052356021,7.70712909441233,2017,0,0,0,4,1,2,1,7,4,0,0,1,1,0,"Condicionado",1,0,0
170300213,"Ingeniería en Datos e Inteligencia Organizacional",201803,1,2018,"Otoño",0,6,18.7823960424074,9.09090909090909,4,"InnovaciÃ³n disruptiva",1006,1036,1060,1012,916,9,3.40909090909091,7.70712909441233,2017,1,0.5,0,3,0.166666666666667,2,1,7,4,1,1,1,1,0,"Irregular",0,1,0
170300213,"Ingeniería en Datos e Inteligencia Organizacional",201901,0,2019,"Primavera",1,6,19.4026278947852,9.24170616113744,4,"IntroducciÃ³n a los sistemas de informaciÃ³n",1006,1036,1060,1012,916,8.33333333333333,8.48484848484848,10.2848101265823,2017,1,0.666666666666667,0,2,0,3,1,7,4,0,0,1,1,0,"Irregular",0,1,0
170300213,"Ingeniería en Datos e Inteligencia Organizacional",201903,3,2019,"Otoño",1,3,20.2345767519691,39.5793499043977,5.2,"CÃ¡lculo diferencial",1006,1036,1060,1012,916,5.5,32.5,10.3896103896104,2017,0.5,0.625,0,4,0.5,3,4,5,1,1,1,1,1,0,"Condicionado",1,0,0
170300213,"Ingeniería en Datos e Inteligencia Organizacional",202001,0,2020,"Primavera",0,7,17.2976502262529,39.4736842105263,5.2,"OrganizaciÃ³n y diseÃ±o de computadoras",1006,1056.311998,1038.155921,1068.489518,1087.139296,8,21.2765957446808,12.8358208955224,2017,1,0.7,1,2,0,4,1,7,2,0,0,1,1,0,"Irregular",0,1,0
170300213,"Ingeniería en Datos e Inteligencia Organizacional",202003,2,2020,"Otoño",0,6,10.8450094785719,2.10526315789473,2,"TIC para la educaciÃ³n",1006,1056.311998,1038.155921,1068.489518,1087.139296,6.14285714285714,11.1111111111111,4.5045045045045,2017,0.666666666666667,0.694444444444444,0,4,0.285714285714286,4,3,6,3,1,0,0,0,0,"Irregular",0,1,0
170300213,"Ingeniería en Datos e Inteligencia Organizacional",202101,2,2021,"Primavera",1,7,10.2664660073865,8.1081081081081,3,"Sistemas de apoyo para la toma de decisiones",1006,1056.311998,1038.155921,1068.489518,1087.139296,6,6.06060606060606,4,2017,1,0.738095238095238,1,4,0.333333333333333,5,3,6,3,0,0,1,3,0,"Irregular",0,1,0
170300213,"Ingeniería en Datos e Inteligencia Organizacional",202103,2,2021,"Otoño",1,7,13.0613415240913,39.4736842105263,5.2,"OrganizaciÃ³n y diseÃ±o de computadoras",1006,1056.311998,1038.155921,1068.489518,1087.139296,5.14285714285714,8.95522388059702,8.57814336075205,2017,0,0.645833333333333,1,4,0.285714285714286,5,3,6,2,1,0,1,2,0,"Irregular",0,1,0
170300213,"Ingeniería en Datos e Inteligencia Organizacional",202201,2,2022,"Primavera",1,6,12.9451557341414,3.57142857142857,2,"IngenierÃ­a de software",1006,1056.311998,1038.155921,1068.489518,1087.139296,6.28571428571429,0,8.57814336075205,2017,0.333333333333333,0.611111111111111,0,4,0.285714285714286,6,4,5,1,0,0,1,1,0,"Irregular",0,1,0
170300215,"Ingeniería en Datos e Inteligencia Organizacional",201703,0,2017,"Otoño",0,7,25.6206180713698,12.9032258064516,4,"TeorÃ­a general de sistemas",1066,1036,1084,1108,1036,8.4,12.6811594202899,10.2848101265823,2017,0,0,1,2,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
170300215,"Ingeniería en Datos e Inteligencia Organizacional",201801,1,2018,"Primavera",0,5,18.2005948341691,9.24170616113744,4,"IntroducciÃ³n a los sistemas de informaciÃ³n",1066,1036,1084,1108,1036,7.28571428571429,8.48484848484848,10.2848101265823,2017,0.857142857142857,0.857142857142857,0,3,0.142857142857143,2,1,7,4,0,0,0,0,0,"Irregular",0,1,0
170300215,"Ingeniería en Datos e Inteligencia Organizacional",201803,2,2018,"Otoño",0,7,15.5533967726206,3.79746835443038,2,"Contabilidad y costos para ingenierÃ­a",1066,1036,1084,1108,1036,5.6,3.81679389312977,3.36538461538461,2017,0,0.428571428571429,1,4,0.4,2,3,6,2,1,0,1,1,0,"Irregular",0,1,0
170300215,"Ingeniería en Datos e Inteligencia Organizacional",201901,3,2019,"Primavera",1,7,20.3098823054348,18.3333333333333,5.1,"IntroducciÃ³n a las redes",1066,1036,1084,1108,1036,6.28571428571429,22.4489795918367,12.8358208955224,2017,0.25,0.369047619047619,1,4,0.428571428571429,3,2,8,2,0,0,1,3,0,"Irregular",0,1,0
170300217,"Ingeniería en Datos e Inteligencia Organizacional",201703,0,2017,"Otoño",0,8,27.4026318275658,12.9032258064516,4,"TeorÃ­a general de sistemas",1216,1276,1204,1180,1204,8.4,12.6811594202899,10.2848101265823,2017,0,0,1,2,0,1,2,8,5,1,1,0,0,0,"Regular",0,0,1
170300217,"Ingeniería en Datos e Inteligencia Organizacional",201801,0,2018,"Primavera",0,8,24.306227971904,9.24170616113744,4,"IntroducciÃ³n a los sistemas de informaciÃ³n",1216,1276,1204,1180,1204,8.75,8.48484848484848,10.2848101265823,2017,1,1,1,2,0,2,1,7,4,0,0,0,0,0,"Regular",0,0,1
170300217,"Ingeniería en Datos e Inteligencia Organizacional",201803,2,2018,"Otoño",0,8,12.987510575767,18.3391003460208,5.1,"Probabilidad y estadÃ­stica",1216,1276,1204,1180,1204,8,21.1764705882353,17.7700348432056,2017,0.6,0.8,1,4,0.25,2,1,7,4,1,1,0,0,0,"Irregular",0,1,0
170300217,"Ingeniería en Datos e Inteligencia Organizacional",201901,0,2019,"Primavera",0,6,20.6340760186583,5.04201680672269,3,"Bases de Datos",1216,1276,1204,1180,1204,8.625,4.76190476190477,8.57814336075205,2017,1,0.866666666666667,0,2,0,3,1,7,2,0,1,1,2,0,"Irregular",0,1,0
170300217,"Ingeniería en Datos e Inteligencia Organizacional",201903,0,2019,"Otoño",0,8,11.2201924471443,2.10526315789473,2,"TIC para la educaciÃ³n",1216,1276,1204,1180,1204,8.33333333333333,0,11.4285714285714,2017,1,0.9,1,2,0,3,3,6,2,1,1,0,0,0,"Regular",0,0,1
170300217,"Ingeniería en Datos e Inteligencia Organizacional",202001,0,2020,"Primavera",0,6,9.72641784021098,0,1,"Taller de emprendedores",1216,1056.311998,1038.155921,1068.489518,1087.139296,8.25,0,0,2017,1,0.92,0,2,0,4,1,7,4,0,1,0,0,0,"Regular",0,0,1
170300217,"Ingeniería en Datos e Inteligencia Organizacional",202003,0,2020,"Otoño",0,7,4.10482931530083,10.3448275862069,4,"CÃ³mputo de alto desempeÃ±o",1216,1056.311998,1038.155921,1068.489518,1087.139296,8.5,6.89655172413793,2.84552845528455,2017,1,0.933333333333333,1,2,0,4,3,6,3,1,1,0,0,0,"Regular",0,0,1
170300217,"Ingeniería en Datos e Inteligencia Organizacional",202101,0,2021,"Primavera",0,7,2.92450533657357,4.08163265306123,2,"Problemas de MÃ©xico",1216,1056.311998,1038.155921,1068.489518,1087.139296,9.42857142857143,9.30232558139535,6.14035087719298,2017,1,0.942857142857143,1,2,0,5,3,6,3,0,1,0,0,0,"Regular",0,0,1
170300217,"Ingeniería en Datos e Inteligencia Organizacional",202103,0,2021,"Otoño",0,4,1.75449988607883,1.2987012987013,2,"Taller de argumentaciÃ³n y tÃ©cnicas de negociaciÃ³n",1216,1056.311998,1038.155921,1068.489518,1087.139296,9.42857142857143,0,1.66666666666667,2017,1,0.95,0,2,0,5,3,6,3,1,1,0,0,0,"Regular",0,0,1
170300217,"Ingeniería en Datos e Inteligencia Organizacional",202201,0,2022,"Primavera",0,2,8.90944498539435,10.126582278481,4,"DiseÃ±o multimedia",1216,1056.311998,1038.155921,1068.489518,1087.139296,8.5,21.875,48.1949458483754,2017,1,0.955555555555556,0,2,0,6,4,5,1,0,1,0,0,0,"Regular",0,0,1
170300219,"Ingeniería en Datos e Inteligencia Organizacional",201703,0,2017,"Otoño",0,7,25.727211829266,14.859437751004,5.1,"Taller de interacciÃ³n grupal y competencias comunicativas",1126,1180,1252,1012,1060,8.4,23.0769230769231,23.0769230769231,2017,0,0,1,2,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
170300392,"Ingeniería en Datos e Inteligencia Organizacional",201703,0,2017,"Otoño",0,7,25.727211829266,16.7832167832168,5.1,"Nivel 1 InglÃ©s",1042,940,1060,1084,1084,8.4,22.2222222222222,16.6666666666667,2017,0,0,1,2,0,1,2,8,5,1,0,0,0,0,"Regular",0,0,1
170300392,"Ingeniería en Datos e Inteligencia Organizacional",201801,5,2018,"Primavera",1,3,31.0259214355517,39.9361022364217,5.2,"Algoritmos y estructura de datos",1042,940,1060,1084,1084,3.71428571428571,20.2614379084967,8.57814336075205,2017,0.166666666666667,0.166666666666667,0,4,0.714285714285714,2,4,5,1,0,1,1,2,0,"Condicionado",1,0,0
170300392,"Ingeniería en Datos e Inteligencia Organizacional",201803,0,2018,"Otoño",0,4,21.3471632105445,12.0253164556962,4,"Nivel 3 InglÃ©s",1042,940,1060,1084,1084,9,7.14285714285714,4.41176470588235,2017,1,0.583333333333333,0,2,0,2,4,5,1,1,0,1,3,0,"",0,0,0
170300392,"Ingeniería en Datos e Inteligencia Organizacional",201901,1,2019,"Primavera",0,5,19.9051467282143,13.4730538922156,4,"Nivel 4 InglÃ©s",1042,940,1060,1084,1084,7.25,3.70370370370371,4.41176470588235,2017,0.666666666666667,0.611111111111111,0,3,0.25,3,4,5,2,0,1,0,0,0,"Irregular",0,1,0
170300392,"Ingeniería en Datos e Inteligencia Organizacional",201903,0,2019,"Otoño",0,4,14.6298107870836,5.21172638436482,3,"Taller de formaciÃ³n en responsabilidad social y ambiental",1042,940,1060,1084,1084,8.4,0,4.28571428571428,2017,1,0.708333333333333,0,2,0,3,3,6,1,1,1,1,1,0,"Irregular",0,1,0
170300392,"Ingeniería en Datos e Inteligencia Organizacional",202001,0,2020,"Primavera",0,5,15.4146821436914,6.00706713780919,3,"Identidad y cultura",1042,1056.311998,1038.155921,1068.489518,1087.139296,8.5,3.44827586206896,6.14035087719298,2017,1,0.766666666666667,0,2,0,4,1,7,2,0,0,0,0,0,"Regular",0,0,1
