"tasa_rep_carga","quintil_asig","ceneval_analitico","ceneval_matematico","ceneval_lengua","ceneval_esp","prom_per_prev","tasa_rep_doc","tasa_aprob_per_prev","año_encurso","complejidad_carga5","total_recursando","recursada","asigMuchas","semestre_Otoño","carga_aprobada","situacion_Irregular"
0.654953013461051,0.976190476190476,0.6,0.714285714285714,0.7,0.75,0.84,0.10674347678753,0,0,1,0,0,1,1,0,0
0.392437730440532,0.714285714285714,0.8,0.714285714285714,0.55,0.9,0.816666666666667,0.13986013986014,0.8,0.4,0,0.2,0,0,1,1,1
0.612360926431092,1,0.65,0.904761904761905,0.45,0.5,0.84,0.444623806850085,0,0,1,0,0,1,1,0,0
0.645515775046343,1,0.35,0.523809523809524,0.7,0.85,0.84,0.155753337571519,0,0,1,0,0,1,1,0,0
0.589197854871707,1,0.7,0.904761904761905,0.7,0.85,0.9375,0.23209549071618,1,0.2,1,0,0,0,0,1,0
0.602918008442658,0.976190476190476,0.55,0.666666666666667,0.55,0.8,0.84,0.23042273042273,0,0,1,0,0,1,1,0,0
0.374125223232772,0.238095238095238,0.15,0.0952380952380952,0.55,0.75,0.771428571428571,0.0224358974358975,1,0.2,0.75,0.2,0,0,1,0,1
0.45730716375619,0.476190476190476,0.25,0.476190476190476,0.65,0.85,0.72,0.115475006779354,0.666666666666667,0.4,0,0.4,0,0,0,0,1
0.316930248676793,1,0.2,0,0.3,0.2,0.783333333333333,0.534188034188034,0.75,0.2,0,0,0,0,1,0,1
0.374456455800996,1,0.5,0.380952380952381,0.5,0.55,0.72,0.451823263241949,0.5,0.6,0.25,0.2,1,0,0,1,1
0.516015826710113,1,0.5,0.476190476190476,0.55,0.7,0.714285714285714,0.648778117189669,0.833333333333333,0.2,0.75,0.2,0,0,0,0,1
0.52724678047709,1,0.35,0.619047619047619,0.25,0.7,0.8125,0.497737556561086,1,0.6,0.75,0.2,0,0,0,0,1
0.624678668831251,1,0.7,0.714285714285714,0.75,0.75,0.84,0.451823263241949,0,0,1,0,0,1,1,0,0
0.17273414745661,0.976190476190476,0.75,0.952380952380952,0.6,0.9,0.922222222222222,0.444623806850085,1,0.8,0.5,0.2,1,0,0,1,1
0.374216041464374,0.714285714285714,0.55,0.666666666666667,0.7,0.5,0.775,0.276465377233131,1,0.6,0.75,0,0,1,1,0,0
0.322076150981439,1,0.8,0.761904761904762,0.75,0.7,0.914285714285714,0.302506482281762,1,0.2,0.75,0,0,0,1,1,0
0.441603084390011,1,0.45,0.380952380952381,0.7,0.6,0.642857142857143,0.249447038584419,0.571428571428571,0.2,0.75,0.4,1,1,0,0,1
0.17082734097687,0.714285714285714,0.65,0.666666666666667,0.75,0.8,0.883333333333333,0.0383051907442151,1,0.6,0.5,0,0,1,1,1,0
0.521722728046529,1,0.8,0.714285714285714,0.7,0.9,0.75,0.623827392120074,0.666666666666667,0.2,0.75,0.4,1,0,1,0,1
0.650537186075235,1,0.35,0.380952380952381,0.45,0.75,0.84,0.516141889198884,0,0,1,0,0,0,1,0,0
0.642078918860279,0.714285714285714,0.75,0.80952380952381,0.85,0.8,0.84,0.103749814732474,0,0,1,0,0,1,1,0,0
0.612360926431092,0.714285714285714,0.75,0.904761904761905,0.7,0.8,0.84,0.138449367088608,0,0,1,0,0,1,1,1,0
0.480692491865676,0.976190476190476,0.9,0.666666666666667,0.65,0.9,0.85,0.276465377233131,1,0.4,0,0,0,0,1,1,0
0.788100218330326,1,0.7,0.714285714285714,0.6,0.65,0.514285714285714,0.655594405594405,0.5,0.2,1,0.6,1,0,1,1,1
0.352354113793105,1,0.9,0.952380952380952,0.85,0.8,0.9,0.172789896670494,0.8,0.2,0.5,0.2,1,1,1,0,1
0.450351238519864,0.976190476190476,0.5,0.238095238095238,0.6,0.55,0.72,0.192307692307692,0.666666666666667,0.2,1,0.2,0,0,1,1,1
0.624678668831251,0.976190476190476,0.3,0.142857142857143,0.25,0.35,0.84,0.602226720647774,0,0,1,0,0,1,1,0,0
0.631459002710163,1,0.75,0.666666666666667,0.55,0.6,0.128571428571429,0.497737556561086,0,0.2,0,0.4,1,0,0,1,0
0.639619263756373,1,0.8,0.714285714285714,0.7,0.65,0.925,0.115475006779354,1,0.4,0.75,0,0,0,0,0,0
0.296489766841459,0.476190476190476,0.5,0.714285714285714,0.4,0.45,0.9,0.115475006779354,1,0.4,0,0,0,0,1,1,0
0.320633122258653,0.476190476190476,0.85,0.80952380952381,0.85,0.8,0.833333333333333,0.0747863247863248,1,0.2,0,0,0,0,1,1,0
0.678144688298991,1,0.85,0.714285714285714,0.6,0.7,0.566666666666667,0.239212007504691,0.5,0.2,1,0.2,0,0,0,0,1
0.59728555940131,1,0.2,0.619047619047619,0.2,0.45,0.833333333333333,0.249447038584419,1,0.4,1,0.6,1,1,1,0,0
0.138851580579083,0.476190476190476,0.6,0.761904761904762,0.65,0.65,0.866666666666667,0.0944669365721997,1,0.6,0,0,0,0,0,1,0
0.612360926431092,0.714285714285714,0.45,0.571428571428571,0.6,0.5,0.84,0.138449367088608,0,0,1,0,0,1,1,0,0
0.622584839689986,1,0.75,0.761904761904762,0.8,0.75,0.8875,0.451823263241949,1,0.2,1,0,0,1,0,1,0
0.613376307311741,0.976190476190476,0.35,0.428571428571429,0.45,0.85,0.84,0.21604938271605,0,0,1,0,0,1,1,0,0
0.57799129087804,0.714285714285714,0.55,0.666666666666667,0.65,0.8,0.725,0.212550607287449,0.714285714285714,0.2,0.75,0,0,0,0,0,1
0.664842579790621,0.976190476190476,0.65,0.80952380952381,0.75,0.85,0.84,0.295497185741088,0,0,1,0,0,1,1,1,0
0.192794419624607,0.476190476190476,0.35,0.619047619047619,0.25,0.7,0.883333333333333,0,1,0.4,0.5,0,0,1,1,0,0
0.433732432422207,1,0.5,0.761904761904762,0.65,0.65,0.755555555555556,0.302506482281762,0.6,0.2,1,0.2,0,1,1,1,1
0.510220659153124,0.714285714285714,0.25,0.523809523809524,0.55,0.6,0.9,0.0593891402714932,1,0.2,0,0.6,0,0,1,0,0
0.419906842509202,1,0.75,0.952380952380952,0.6,0.9,0.8375,0.648778117189669,1,0.6,0.25,0,0,1,0,0,0
0.645515775046343,1,0.6,0.428571428571429,0.5,0.2,0.84,0.172789896670494,0,0,1,0,0,1,1,0,0
0.459629100026049,0.476190476190476,0.6,0.571428571428571,0.35,0.45,0.571428571428571,0.115475006779354,0.5,0.4,0,0.2,0,0,0,0,0
0.565627060150359,0.714285714285714,0.7,0.619047619047619,0.6,0.6,0.8375,0.138449367088608,1,0.2,0.75,0,0,1,0,0,0
0.575069978138793,1,0.55,0.666666666666667,0.4,0.55,0.8625,0.592307692307692,0.857142857142857,0.2,0.75,0,0,1,0,0,1
0.363662481093462,0.976190476190476,0.55,0.666666666666667,0.6,0.6,0.7,0.192307692307692,0.8,0.4,0.25,0,0,0,0,0,1
0.302620690926499,0.714285714285714,0.65,0.476190476190476,0.55,0.65,0.822222222222222,0.0313059033989267,1,0.6,0,0.2,1,0,0,1,1
0.156083701436591,0.238095238095238,0.55,0.619047619047619,0.7,0.65,0.666666666666667,0.0224358974358975,0.5,0.4,0.5,0,0,0,1,1,1
0.38581625240606,0.476190476190476,0.75,0.714285714285714,0.3,0.7,0.7,0.0897435897435898,0.5,0.2,0.25,0.2,0,1,1,1,1
0.612360926431092,0.714285714285714,0.6,0.714285714285714,0.75,0.75,0.84,0.183566433566433,0,0,1,0,0,1,1,0,0
0.236756168359942,0.714285714285714,0.75,0.952380952380952,0.7,0.8,0.9,0.497737556561086,1,0.2,0,0,0,0,1,1,0
0.579441033429692,1,0.4,0.571428571428571,0.5,0.75,0.685714285714286,0.444623806850085,0.2,0.2,0,0.4,1,0,1,0,0
0.518336352480873,0.714285714285714,0.35,0.285714285714286,0.05,0.4,0.766666666666667,0.10674347678753,1,0.4,0.75,0.4,0,0,1,1,1
0.547730785004629,1,0.7,0.714285714285714,0.75,0.75,0.866666666666667,0.451823263241949,0,0.4,0.75,0.4,1,0,0,0,1
0.386569632114247,0.476190476190476,0.8,0.571428571428571,0.35,0.6,0.785714285714286,0.126201923076923,0.75,0.2,0.75,0.2,0,1,1,1,1
0.566708666024669,0.976190476190476,0.5,0.666666666666667,0.65,0.65,0.716666666666667,0.192307692307692,0.666666666666667,0.4,0,0.2,0,0,0,0,1
0.493177091654745,0.476190476190476,0.95,0.80952380952381,0.75,0.85,0.8625,0.115475006779354,1,0.4,0.25,0.4,0,0,0,1,1
0.664842579790621,1,0.75,0.19047619047619,0.65,0.7,0.84,0.516141889198884,0,0,1,0,0,1,1,0,0
0.560312911936077,0.714285714285714,0.85,0.714285714285714,0.65,0.95,0.966666666666667,0.180581613508443,1,0.2,0.75,0,0,1,0,1,0
0.416385115623369,1,0.65,0.761904761904762,0.75,0.7,0.866666666666667,0.302506482281762,1,0.2,0,0,0,1,1,1,0
0.236925141960687,0.714285714285714,0.3,0.238095238095238,0.4,0.35,0.757142857142857,0.103749814732474,0.666666666666667,0.2,0.75,0,0,0,0,0,1
0.602918008442658,1,0.65,0.80952380952381,0.65,0.75,0.84,0.648778117189669,0,0,1,0,0,1,1,1,0
0.484982761347702,0.714285714285714,0.75,0.761904761904762,0.8,0.65,0.85,0.462740384615384,0.857142857142857,0.2,0.75,0.2,0,1,0,0,1
0.7166778838322,1,0.4,0.619047619047619,0.4,0.65,0.56,0.666412795125666,0.4,0.2,0,0.4,1,0,1,0,0
0.482801587497889,0.976190476190476,0.35,0.380952380952381,0.45,0.75,0.783333333333333,0.115475006779354,0.8,0.2,0.75,0,0,1,0,0,1
0.37474910701191,1,0.4,0.619047619047619,0.35,0.4,0.58,0.302506482281762,0.333333333333333,0.4,0.25,0.2,0,0,1,0,1
0.318057217816661,0.714285714285714,0.75,0.523809523809524,0.4,0.95,0.8,0.329527243589744,0.666666666666667,0.4,0.25,0.2,0,0,1,0,1
0.642078918860279,1,0.35,0.285714285714286,0.3,0.5,0.84,0.38213399503722,0,0,1,0,0,1,1,0,0
0.439154299516597,0.714285714285714,0.75,0.666666666666667,0.4,0.65,0.775,0.138449367088608,0.857142857142857,0.2,0.75,0.2,0,1,0,0,1
0.524427535408219,1,0.35,0.142857142857143,0.15,0.55,0.533333333333333,0.13986013986014,0.5,0.4,0.75,0,0,0,0,0,1
0.568244369102278,0.976190476190476,0.65,0.619047619047619,0.75,0.8,0.8125,0.115475006779354,0.666666666666667,0.2,0.75,0.2,0,1,0,0,1
0.598663056339433,0.714285714285714,0.9,0.904761904761905,0.9,0.9,0.84,0.103749814732474,0,0,1,0,0,1,1,0,0
0.602590891980649,1,0.55,0.428571428571429,0.55,0.6,0.84,0.516141889198884,0,0,1,0,0,1,1,0,0
0.563646770064073,0.714285714285714,0.35,0.619047619047619,0.75,0.8,0.825,0.117625093353249,1,0.2,0.75,0,0,0,0,0,0
0.577312670537689,1,0.65,0.666666666666667,0.75,0.8,0.825,0.648778117189669,0.833333333333333,0.2,1,0,0,1,0,0,1
0.509785916991501,0.714285714285714,0.4,0.619047619047619,0.35,0.4,0.8,0.38213399503722,1,0.4,0.75,0,0,0,0,0,1
0.381146994511474,0.714285714285714,0.8,0.80952380952381,0.4,0.35,0.842857142857143,0.138449367088608,0.6,0.2,0.75,0.2,0,1,1,0,1
0.332806847472549,0.976190476190476,0.55,0.666666666666667,0.6,0.6,0.7,0.444623806850085,0.5,0.6,0,0,0,1,1,0,1
0.295699866264407,1,0.85,0.857142857142857,0.8,0.9,0.9,0.276465377233131,1,0.8,0,0.6,1,0,0,0,0
0.482323928680374,1,0.7,0.857142857142857,0.6,0.75,0.871428571428571,0.648778117189669,1,0.6,1,0,0,0,0,0,0
0.488402573426454,0.976190476190476,0.5,0.428571428571429,0.55,0.9,0.25,0.376923076923077,0,0.2,0,0.4,1,0,0,0,0
0.654064555190482,1,0.7,0.571428571428571,0.5,0.35,0.84,0.13986013986014,0,0,1,0,0,1,1,0,0
0.674420470520335,1,0.95,0.80952380952381,0.8,0.85,0.533333333333333,0.172789896670494,0.25,0.2,0,0.2,1,0,1,1,0
0.367094322573341,1,0.15,0.142857142857143,0.35,0.25,0.728571428571429,0.516141889198884,0.714285714285714,0.2,0.75,0,0,0,0,0,1
0.646404233316912,1,0.7,0.619047619047619,0.6,0.6,0.84,0.592307692307692,0,0,1,0,0,1,1,1,0
0.177777282401047,0.476190476190476,0.75,0.904761904761905,0.5,0.75,0.833333333333333,0.0538461538461538,1,0.8,0.5,0.2,1,1,0,0,1
0.694307228472669,0.714285714285714,0.1,0.428571428571429,0.65,0.35,0.766666666666667,0.212550607287449,0.666666666666667,0.2,1,0.6,0,0,1,0,1
0.614908634380808,1,0.6,0.428571428571429,0.2,0.45,0.84,0.238558909444986,0,0,1,0,0,1,1,0,0
0.296279531199057,0.476190476190476,0.7,0.714285714285714,0.4,0.55,0.942857142857143,0.0928381962864721,1,0.4,0,0,0,0,1,1,0
0.517018142230367,0.714285714285714,0.45,0.428571428571429,0.5,0.85,0.585714285714286,0.138449367088608,0.428571428571429,0.2,0,0.4,1,0,0,1,0
0.396259424869117,0.976190476190476,0.75,0.761904761904762,0.8,0.65,0.733333333333333,0.192307692307692,0.333333333333333,0.4,0.25,0.2,0,0,1,1,1
0.101441000416864,0.714285714285714,0.75,0.714285714285714,0.6,0.75,0.866666666666667,0.0931952662721893,1,0.8,0.5,0,0,1,1,1,0
0.642078918860279,1,0.85,0.761904761904762,0.85,0.9,0.84,0.329527243589744,0,0,1,0,0,1,1,1,0
0.400544047826779,0.238095238095238,0.8,0.80952380952381,0.65,0.7,0.9,0.0407925407925408,1,0.6,0.25,0,0,0,0,0,0
0.664842579790621,1,0.7,0.380952380952381,0.35,0.5,0.84,1,0,0,1,0,0,1,1,0,0
0.30675236248598,0.714285714285714,0.45,0.666666666666667,0.55,0.55,0.866666666666667,0.592307692307692,1,0.4,0.25,0,0,0,1,1,0
0.656293799646484,1,0.15,0.285714285714286,0.15,0.35,0.84,0.38213399503722,0,0,1,0,0,1,1,0,0
0.316309065039259,0.976190476190476,0.55,0.666666666666667,0.3,0.65,0.8,0.456421261142291,1,0.2,0.75,0,0,0,1,1,0
0.366211628131855,0.714285714285714,0.75,0.952380952380952,0.6,0.9,0.875,0.10708041958042,1,0.4,0,0,0,0,0,1,0
0.489463707528959,0.476190476190476,0.55,0.523809523809524,0.45,0.65,0.82,0.0931952662721893,1,0.6,0.75,0.4,0,0,0,0,1
0.516287377242882,1,0.9,0.761904761904762,0.8,0.85,0.8625,0.534188034188034,1,0.2,1,0,0,0,0,0,0
0.81853078428421,1,0.9,0.904761904761905,0.85,0.8,0.9,0.276465377233131,1,0.4,0,0,0,0,1,1,0
0.27600745270375,0.714285714285714,0.3,0.285714285714286,0.4,0.6,0.766666666666667,0.1417004048583,0.5,0.4,0.75,0,0,0,0,0,1
0.43491600175932,1,0.75,0.714285714285714,0.6,0.75,0.914285714285714,0.534188034188034,1,0.2,0.75,0,0,1,1,1,0
0.584911794008655,0.714285714285714,0.6,0.666666666666667,0.7,0.95,0.725,0.138449367088608,0.666666666666667,0.2,0.75,0,0,0,0,0,1
0.521722728046529,0.714285714285714,0.7,0.619047619047619,0.65,0.75,0,0.329527243589744,0,0.2,0.75,0.2,0,0,1,0,0
0.489177703390907,0.476190476190476,0.55,0.619047619047619,0.7,0.65,0.7625,0.235576923076923,0.75,0.2,1,0.4,0,1,1,1,1
0.57107223855752,0.714285714285714,0.3,0.285714285714286,0.4,0.6,0.633333333333333,0.212550607287449,0.333333333333333,0.2,0,0.4,0,0,1,0,0
0.741553616728846,0.714285714285714,0.6,0.80952380952381,0.65,0.7,0.68,0.355587808417996,0,0.2,0,0.6,1,0,1,0,0
0.555055514900246,0.976190476190476,0.85,0.714285714285714,0.65,0.85,0.9,0.115475006779354,0.833333333333333,0.2,1,0,0,1,0,0,1
0.548487169291507,1,0.6,0.904761904761905,0.6,0.55,0.8375,0.648778117189669,0.857142857142857,0.2,1,0,0,1,0,0,1
0.429377750208985,0.476190476190476,0.85,0.80952380952381,0.85,0.8,0.9,0.0453759723422644,1,0.6,0.25,0,0,0,0,0,0
0.511623157561829,0.976190476190476,0.5,0.476190476190476,0.4,0.4,0.816666666666667,0.602226720647774,0.666666666666667,0.2,1,0.4,1,1,1,1,1
0.637253221806465,0.976190476190476,0.85,0.80952380952381,0.75,0.8,0.84,0.21604938271605,0,0,1,0,0,1,1,1,0
0.28521565170632,0.238095238095238,0.75,0.952380952380952,0.6,0.9,0.785714285714286,0.516141889198884,0.75,0.6,0.25,0,0,1,1,1,1
0.645515775046343,0.976190476190476,0.5,0.666666666666667,0.65,0.5,0.84,0.295497185741088,0,0,1,0,0,1,1,0,0
0,0,0.55,0.666666666666667,0.7,0.5,0.84,0,0,0.4,0,0,0,0,0,1,0
0.779848533709975,1,0.2,0.476190476190476,0.35,0.5,0.8,0.623827392120074,1,0.2,0,0.2,0,0,1,0,0
0.531987086332509,1,0.8,0.761904761904762,0.75,1,0.9,0.249447038584419,1,0.4,0,0.2,1,0,0,1,0
0.645802001950601,1,0.65,0.952380952380952,0.6,0.85,0.84,0.451823263241949,0,0,1,0,0,1,1,1,0
0.38909010954118,0.976190476190476,0.8,0.714285714285714,0.7,0.9,0.65,0.456421261142291,0.571428571428571,0.2,0.75,0.2,0,0,0,0,1
0.664842579790621,1,0.45,0.80952380952381,0.25,0.95,0.84,0.655594405594405,0,0,1,0,0,1,1,0,0
0.193366474518312,0.476190476190476,0.8,0.714285714285714,0.7,0.65,0.82,0.0747863247863248,1,0.2,0.25,0,0,0,1,1,0
0.504248307828592,0.714285714285714,0.4,0.238095238095238,0,0.35,0.84,0,0,0.2,0.75,0,0,0,0,0,0
0.53523685105042,1,0.8,0.714285714285714,0.8,0.85,0.8875,0.516141889198884,1,0.2,1,0,0,1,0,0,0
0.612360926431092,1,0.5,0.333333333333333,0.65,0.75,0.84,0.516141889198884,0,0,1,0,0,1,1,0,0
0.380146775567211,0.976190476190476,0.5,0.476190476190476,0.4,0.4,0.8,0.322762033288349,0.833333333333333,0.4,0,0,0,0,1,0,1
0.253594732573033,0.714285714285714,0.7,0.714285714285714,0.4,0.55,0.725,0.13986013986014,0.666666666666667,0.2,0.75,0,0,0,1,1,1
0.545862389660552,0.714285714285714,0.45,0.428571428571429,0.5,0.85,0.8,0.212550607287449,1,0.2,1,0.4,0,0,1,0,1
0.602590891980649,1,0.6,0.761904761904762,0.5,0.15,0.84,0.516141889198884,0,0,1,0,0,1,1,1,0
0.612360926431092,0.714285714285714,0.7,0.476190476190476,0.65,0.85,0.84,0.138449367088608,0,0,1,0,0,1,1,0,0
0.656293799646484,1,0.3,0.238095238095238,0.55,0.1,0.84,0.322762033288349,0,0,1,0,0,1,1,0,0
0.36025832570796,1,0.55,0.666666666666667,0.6,0.6,0.842857142857143,0.497737556561086,1,0.6,0.75,0.2,0,1,0,0,1
0.499178675818258,0.476190476190476,0.3,0.333333333333333,0.45,0.35,0.733333333333333,0.0897435897435898,0.75,0.2,1,0.4,0,1,1,0,1
0.48362862017069,1,0.45,0.523809523809524,0.4,0.25,0.55,0.13986013986014,0.5,0.4,0,0.2,1,0,1,1,0
0.465104000480617,1,0.4923166625,0.480468097222222,0.517686495833333,0.6065402,0.957142857142857,0.648778117189669,1,0.2,0.25,0,0,0,0,1,0
0.359138938550237,0.476190476190476,0.85,0.857142857142857,0.8,0.8,0.957142857142857,0.456421261142291,1,0.4,0.25,0,0,1,0,1,0
0.593147973992215,0.714285714285714,0.4,0.571428571428571,0.5,0.75,0.84,0.0641025641025642,0,0,1,0,0,1,1,0,0
0.37680668056216,0.238095238095238,0.6,0.80952380952381,0.65,0.7,0.757142857142857,0,0.714285714285714,0.2,0.75,0,0,0,0,0,1
0.672983411764579,0.714285714285714,0.6,0.285714285714286,0.6,0.25,0.766666666666667,0.103749814732474,0.5,0.2,0.75,0.6,0,0,1,1,1
0.167003148810278,0,0.85,0.714285714285714,0.65,0.95,0.95,0.191295546558705,1,0.6,0,0,0,0,0,1,0
0.656293799646484,0.976190476190476,0.5,0.428571428571429,0.55,0.9,0.84,0.23042273042273,0,0,1,0,0,1,1,0,0
0.119684706740325,0.714285714285714,0.85,0.714285714285714,0.85,0.75,0.65,0.0383051907442151,0,0.6,0.5,0,0,1,1,0,1
0.322076150981439,0.976190476190476,0.7,0.714285714285714,0.6,0.5,0.82,0.456421261142291,1,0.2,0.75,0,0,0,1,1,0
0.595171279355063,1,0.85,0.857142857142857,0.8,0.75,0.9125,0.648778117189669,1,0.2,1,0,0,1,0,0,0
0.139562782426233,0.714285714285714,0.75,0.714285714285714,0.3,0.7,0.914285714285714,0.115055884286654,1,0.4,0,0,0,0,1,1,0
0.413423903656468,0.714285714285714,0.75,0.666666666666667,0.55,0.6,0.733333333333333,0.497737556561086,0.6,0.6,0.75,0.4,0,0,1,0,1
0.602918008442658,1,0.85,0.714285714285714,0.85,0.75,0.84,0.451823263241949,0,0,1,0,0,1,1,1,0
0.573818188175841,0.714285714285714,0.35,0.238095238095238,0.2,0.45,0.7,0.103749814732474,0.666666666666667,0.2,0.75,0.4,0,1,0,0,1
0.570906650285362,0.976190476190476,0.8,0.714285714285714,0.7,0.75,0.671428571428571,0.192307692307692,0.5,0.2,0.75,0.6,0,1,0,1,1
0.602918008442658,1,0.8,0.714285714285714,0.7,0.75,0.84,0.516141889198884,0,0,1,0,0,1,1,0,0
0.682086022399146,1,0.6,0.761904761904762,0.65,0.65,0.84,0.534188034188034,0,0.4,1,0,0,0,0,1,0
0.645515775046343,0.976190476190476,0.5,0.428571428571429,0.1,0.35,0.84,0.21604938271605,0,0,1,0,0,1,1,0,0
0.317827007909876,0.714285714285714,0.65,0.80952380952381,0.45,0.85,0.542857142857143,0.276134122287968,0.4,0.4,0,0.2,1,1,1,0,1
0.274670103588363,0.714285714285714,0.4,0.476190476190476,0.5,0.45,0.85,0.497737556561086,1,0.4,0,0,0,0,1,1,0
0.612360926431092,0.976190476190476,0.7,0.761904761904762,0.75,0.85,0.84,0.0445009535918626,0,0,1,0,0,1,1,0,0
0.403723091200325,0.976190476190476,0.35,0.428571428571429,0.4,0.8,0.9125,0.192307692307692,1,0.4,0.25,0,0,1,0,1,0
0.654953013461051,1,0.55,0.619047619047619,0.7,0.65,0.84,0.451823263241949,0,0,1,0,0,1,1,0,0
0.151753854976424,0.238095238095238,0.55,0.761904761904762,0.6,0.8,0.9,0.516141889198884,1,0.8,0,0,0,0,1,1,0
0.658819932422802,1,0.45,0.476190476190476,0.45,0.65,0.5,0.497737556561086,0,0.4,0,0.2,0,0,0,0,0
0.457452506248252,1,0.7,0.714285714285714,0.6,0.65,0.84,0,0,0.2,0.75,0,0,1,0,1,0
0.73262804801473,1,0.5,0.80952380952381,0.65,0.9,0.4,0.249447038584419,0.166666666666667,0.2,0,0.4,1,0,0,1,0
0.547720602359833,0.714285714285714,0.6,0.714285714285714,0.7,0.75,0.725,0.138449367088608,0.75,0.2,0.75,0,0,1,0,0,1
0.614908634380808,0.976190476190476,0.35,0.476190476190476,0.35,0.35,0.84,0.23042273042273,0,0,1,0,0,1,1,0,0
0.306654198637543,0.476190476190476,0.6,0.761904761904762,0.4,0.7,0.928571428571429,0,1,0.4,0.25,0,0,1,1,1,0
0.285114631561333,0.714285714285714,0.4,0.333333333333333,0.45,0.4,0.9,0.161538461538461,1,0.2,0,0,0,0,0,1,0
0.526517563812626,1,0.35,0.571428571428571,0.4,0.55,0.566666666666667,0.516141889198884,0.666666666666667,0.4,1,0.4,1,1,0,0,1
0.342242649392677,0.476190476190476,0.85,0.714285714285714,0.65,0.95,0.98,0.0727650727650728,1,0.6,0,0,0,0,1,1,0
0.292469973823809,0.476190476190476,0.5,0.380952380952381,0.3,0.7,0.871428571428571,0.0224358974358975,1,0.4,0,0,0,0,1,1,0
0.430432757965203,0.476190476190476,0.85,0.857142857142857,0.65,0.8,0.875,0.0931952662721893,1,0.4,0.75,0,0,1,0,0,0
0.183109122267371,0.714285714285714,0.4,0.619047619047619,0.2,0.65,0.84,0.355587808417996,0,0.2,0.25,0,0,0,1,1,0
0.614908634380808,0.976190476190476,0.45,0.619047619047619,0.5,0.55,0.84,0.274216524216525,0,0,1,0,0,1,1,1,0
0.369338153855999,1,0.6,0.904761904761905,0.6,0.55,0.9,0.329527243589744,0.8,0.2,0.75,0.4,1,1,1,1,1
0.498364659900534,0.476190476190476,0.45,0.619047619047619,0.8,0.8,0.8,0.0363825363825363,0.5,0.2,1,0.6,0,1,1,0,1
0.702016924748142,1,0.35,0.571428571428571,0.45,0.55,0.84,0.516141889198884,0,0.2,1,0,0,0,0,0,0
0.447688925123285,0.238095238095238,0.55,0.666666666666667,0.65,0.8,0.68,0.0407925407925408,0.666666666666667,0.2,0.75,0.4,0,1,1,1,1
0.616704117215409,1,0.6,0.714285714285714,0.65,0.3,0.84,0.23209549071618,0,0.2,0,0,0,0,0,1,0
0.473642367016753,0.714285714285714,0.55,0.714285714285714,0.65,0.6,0.75,0.161538461538461,0.75,0.4,0.75,0,0,0,0,0,1
0.289849608524681,0.238095238095238,0.85,0.80952380952381,0.75,0.8,0.9,0.153846153846153,1,0.4,0.5,0,0,1,1,1,0
0.205054596607854,0.476190476190476,0.8,0.714285714285714,0.8,0.85,0.8875,0.239212007504691,1,0.4,0.5,0,0,1,1,1,0
0.276491373434505,0.238095238095238,0.7,0.714285714285714,0.4,0.55,0.816666666666667,0.114566284779051,1,0.6,0,0,0,0,0,1,0
0.287418277924607,0.714285714285714,0.9,0.904761904761905,0.75,0.9,0.875,0.161538461538461,0.857142857142857,0.2,0,0,0,0,0,1,1
0.547456115372603,0.976190476190476,0.6,0.666666666666667,0.15,0.75,0.8,0.322762033288349,0.666666666666667,0.4,0,0.2,0,0,1,0,1
0.31467384282466,0.714285714285714,0.55,0.666666666666667,0.65,0.8,0.866666666666667,0.13986013986014,1,0.4,0,0,0,0,1,1,0
0.505291132752452,0.476190476190476,0.6,0.714285714285714,0.65,0.3,0.9,0.0453759723422644,1,0.6,0,0,0,0,0,0,0
0.737631428998925,0.714285714285714,0.1,0.428571428571429,0.65,0.35,0.614285714285714,0.183566433566433,0.333333333333333,0.2,0,0.2,0,0,0,0,0
0.699313357981486,1,0.35,0.523809523809524,0.35,0.45,0.84,0.451823263241949,0,0,1,0,0,1,1,0,0
0.642078918860279,0.714285714285714,0.35,0.333333333333333,0.6,0.55,0.84,0.212550607287449,0,0,1,0,0,1,1,1,0
0.405926816754283,0.976190476190476,0.8,0.761904761904762,0.65,0.55,0.771428571428571,0.666412795125666,0.8,0.2,0,0.2,0,1,1,1,1
0.743922838783697,1,0.8,0.428571428571429,0.75,0.9,0.42,0.516141889198884,0,0.2,0,0.6,1,0,1,0,0
0.223536337740753,0.976190476190476,0.45,0.619047619047619,0.5,0.55,0.86,0.666412795125666,1,0.2,0.25,0,0,0,1,0,0
0.321082779491037,0.714285714285714,0.7,0.333333333333333,0.7,0.7,0.725,0.161538461538461,0.571428571428571,0.2,0,0.2,0,0,0,1,1
0.420919425295187,0.714285714285714,0.75,0.666666666666667,0.55,0.6,0.9,0.212550607287449,1,0.4,0,0,0,0,1,0,0
0.580945558669134,0.714285714285714,0.95,0.80952380952381,0.75,0.85,0.875,0.138449367088608,1,0.2,0.75,0,0,1,0,0,0
0.945869425603596,1,0.65,0.619047619047619,0.6,0.65,0.966666666666667,0.38213399503722,1,0.2,1,0.8,1,0,1,1,0
0.111197867425358,0.476190476190476,0.9,0.80952380952381,0.9,1,0.928571428571429,0.21604938271605,1,0.6,0.5,0,0,0,0,1,0
0.56117352144736,0.976190476190476,0.5,0.238095238095238,0.6,0.55,0.771428571428571,0.115475006779354,0.857142857142857,0.2,0.75,0.2,0,0,0,0,1
